customer_id,customer_zip_code_prefix,customer_city,customer_state
CEDmkVTmCAI8,25870,SAO PAULO,SP
Xo1hiMOTAMd0,19909,SERRINHA,BA
c926epChVW5C,82940,PAULINIA,SP
eeBZabvI2Y5C,6018,SAO PAULO,SP
ng3EdFfoLmhv,23028,RIO DE JANEIRO,RJ
xKi9nzqz48Lb,69037,SAO PAULO,SP
OSzLDH8zUyHJ,54510,MOGI DAS CRUZES,SP
zRMhQCXKys33,3688,TABOAO DA SERRA,SP
ZlExOTRJePzD,6826,SERRA,ES
23SUwuN4ZfeQ,18060,SANTOS,SP
gD7tVbc8mwys,59855,SINOP,MT
GIKY9yfwgduk,3963,VINHEDO,SP
zOZlkiYwSfA3,6331,JATAI,GO
SqxiygzW99Xa,59700,SAO BERNARDO DO CAMPO,SP
txM9SCePMjhH,77425,SAO VICENTE,SP
wxrMwXB88tB3,29936,SAO PAULO,SP
FbdQxDaHRZnL,3513,QUEIMADOS,RJ
gJmML0inFI5d,4642,ANTONINA,PR
CrALl7XFb9Yp,75690,SAO LEOPOLDO,RS
WK3UXNCtfgap,4932,SAO PAULO,SP
LZlcHlHvN54e,8536,PORTO VELHO,RO
y4BwgDEGcSwi,39472,TABOAO DA SERRA,SP
7KAWhzEjM5sE,71208,CURITIBA,PR
tmAyohORbvwx,35060,IGARAPE,MG
JR4dPuAzpaBa,36350,FIRMINOPOLIS,GO
dYrzlJTqIIEw,2247,MAUA,SP
zRFg59kxhbIp,37031,DIADEMA,SP
eLjXTQSHaolZ,5889,SALVADOR,BA
ceoWK7yeYziC,12287,CAPAO DA CANOA,RS
M00e41muAwvc,88030,INGAI,MG
yrfTKfFEB4kA,91060,CATU,BA
ZZJn1336a81M,41311,SANTOS,SP
zFtbKCBJW5uu,6335,PORTO ALEGRE,RS
BskGAXGcM9Fj,13806,RIO DE JANEIRO,RJ
gDUfa79VTrqI,39518,CAMPINAS,SP
wtRJhpm7V4Sl,76560,VARZEA PAULISTA,SP
i0zdBeJME6Yg,76822,GUARULHOS,SP
YTyzapjZft7X,1410,OSVALDO CRUZ,SP
0HKUKjggLlba,97300,SAO PAULO,SP
L5hSoocmJqqG,36606,SAO PAULO,SP
3dVtjGEWrFie,15025,CURITIBA,PR
9aTFjIRRXpfe,45455,PRAIA GRANDE,SP
XOLEAv7iAWqd,55850,NOVA IGUACU,RJ
KKAF7lesB8Ik,4306,SAO PAULO,SP
oev7Mrj2AjUr,33930,RIO DE JANEIRO,RJ
kyaH7ottLKcu,66810,ERECHIM,RS
kGajXcJLCCxf,71915,CAMPINAS,SP
A5hyTNMeIrcx,5368,SAO PAULO,SP
CgR4M73pOw5A,4186,SAO PAULO,SP
CqtapPS123gF,5404,CORDEIRO,RJ
st7YFP2cFhq8,13044,NITEROI,RJ
SYGcd1Zr1v21,85835,LAGOA SANTA,MG
kRJ0PAfIbBXS,53320,VIDEIRA,SC
ZhIQUyTU294T,32042,JABOTICABAL,SP
33RBgzzLcJKm,92120,SAO PAULO,SP
XOlYrVVbHZsr,6220,PORTO ALEGRE,RS
BlkhB3qZ7dll,41195,BARRA DE SAO FRANCISCO,ES
CJi7V9KqZs2s,59086,TEOFILO OTONI,MG
Xj6KlmECCH2b,68924,ASTOLFO DUTRA,MG
TNDQNSjdlPWT,69037,SAO PAULO,SP
8CbCNSMGhi63,58429,REGISTRO,SP
yUHqCpCyRqFk,13855,SANTA BARBARA D'OESTE,SP
fYN0V55tCdov,58102,SAO PAULO,SP
XTG6yIAbumXW,13142,JARAGUA DO SUL,SC
12qOASA1nXiz,2674,CARMO DO PARANAIBA,MG
ljh1Z0G4Vj00,68902,PORTO ALEGRE,RS
gLvoy2bFfaiy,14955,BOTUCATU,SP
FzsbMehl0EZE,67105,COSTA RICA,MS
Uxov8YkZHj7A,94190,SAO BERNARDO DO CAMPO,SP
Xx0nq63hdgff,20250,VOTORANTIM,SP
kHYJGycQlwIu,77780,VITORIA,ES
WbCjk3xl59UF,23092,APARECIDA DE GOIANIA,GO
ykqdekOIV7MH,76962,ITURAMA,MG
utz9axYGAs7z,4106,JOAO PESSOA,PB
njpgZW5U2Pjt,71950,FRANCO DA ROCHA,SP
Q6BkFx7YF6JA,6542,HOLAMBRA II,SP
Vb07dzKA5GRe,65077,SAO LUIS,MA
WisdKypvJkze,74946,BRAGANCA PAULISTA,SP
CyVREkKjOcl1,70804,PARANAVAI,PR
Q6J1fpPuH3H5,74610,DOURADOS,MS
74qucoFg8n3h,79096,SABARA,MG
NHdOrh08b0KO,36195,SAO LUIS,MA
MMvIHiiklHUc,89850,SUZANO,SP
NoKzJc7DIT8i,58115,SAO PAULO,SP
VJVUkpnGiSy6,3286,MACEIO,AL
IFGaU0MZ89gu,26041,RIO DE JANEIRO,RJ
E7dChhurZ9dy,28435,CACADOR,SC
Yf1MFCbdMfVw,40020,ITABUNA,BA
6xo3t2JzD6iU,5085,CAMPINAS,SP
RgeDLh2egvNM,21665,TEJUPA,SP
2gv5uJS51tQZ,71976,VITORIA,ES
EC9H4w2fMprJ,95705,SAO PAULO,SP
xbdG5AFfJEp9,3027,SAO PAULO,SP
F0BCFPRTtkfy,45700,PINDAMONHANGABA,SP
XlDbXyZ3JkwS,2995,PALMEIRA DOS INDIOS,AL
vXgA8ACJmIRA,88113,NOVA IGUACU,RJ
2wmd83uzZRMO,95902,GOIANIA,GO
gNgECnRhObgC,14350,VARZEA GRANDE,MT
Kpw4sJ4Wqd4y,15155,SAO PAULO,SP
i4ociyLsrE0f,41720,SAO PAULO,SP
VeqpdS9ki8uj,79034,JACAREZINHO,PR
KacvM47boofD,68560,BELO HORIZONTE,MG
kGYFKFNT7KEF,62420,MATA VERDE,MG
hS57npkKKrc5,89252,SAO PAULO,SP
GUEMXeO3iHwQ,4410,SAO JOAO DE MERITI,RJ
IAqWNrwP7MOs,4024,SANTO ANDRE,SP
YhaoqklnmU2e,6130,SOROCABA,SP
V3zOdqdZI0PJ,89110,RIO DE JANEIRO,RJ
6TC1zCBC2jMu,24416,SAO PAULO,SP
aYLDOaRgZ5zC,6539,COLATINA,ES
YZn1KBoxGq4q,9785,JUNDIAI,SP
ZUyzJSwjjhma,89202,CAXIAS DO SUL,RS
aX6Pxi8sqpp5,27913,CAIEIRAS,SP
dqHVbZGE3CB1,91450,SAO PAULO,SP
cG4rZ2I8ACxW,12334,GOIANIA,GO
EMzqJsbyNdPG,18046,ARACRUZ,ES
cijygT2VoREp,54520,GOIANIA,GO
hv697ljIJVNd,60140,SAO PAULO,SP
7Im0astYMz26,9619,LINS,SP
ZJ2xetD6pxHa,11432,RIO DE JANEIRO,RJ
tymFnEpAXTdC,27516,SAO GONCALO,RJ
plCsK5EIZKtT,1121,MINEIROS,GO
Z5pazkcbfDr5,12324,ARARUAMA,RJ
jGxefFEEGwCT,4050,LINHARES,ES
5LbhVlR3fOzI,23545,PONTA GROSSA,PR
nsZUlaC4N5jK,83203,PORTO ALEGRE,RS
V2XrBMX0oqjl,2450,RIO DE JANEIRO,RJ
0gAEB8Hc3pbG,8051,NITEROI,RJ
oAIT1sZetF39,71968,GASPAR,SC
zrMMPKRq4Zwn,70422,ARCOS,MG
845FA38aAXLa,4625,NOVA IGUACU,RJ
nW9mEJSQCDQT,29930,CAMPOS BELOS,GO
UbcXy1jp5Yqt,94451,SAO BERNARDO DO CAMPO,SP
KUYz7xYs3J3D,35064,BAURU,SP
2PsbBRYzU8J5,74953,CAMPOS NOVOS,SC
rgY82T9jM0Id,23070,VITORIA,ES
Q5S6sFBkpcTN,44180,RIO DE JANEIRO,RJ
qyocmrUmN1Zr,50050,SOROCABA,SP
lvSNJ3yXK1ij,5132,GUAPIRAMA,PR
p8z9TRx3Wmma,30666,ALTO BOA VISTA,MT
EEupJ97sAAW4,13840,JUIZ DE FORA,MG
sOcN1Gj3rRug,74440,CONCEICAO DOS OUROS,MG
8aRg061ifnVc,11446,CARAPICUIBA,SP
yEdzzW6uzjrm,81820,SAO PAULO,SP
aHPP8H3ICwXu,6417,SAO PAULO,SP
oTgGCX4tJSTS,6097,GUARULHOS,SP
FkqOcQav9DU9,4621,SAO PAULO,SP
QpjDIbgX0FP4,66821,EMBU DAS ARTES,SP
NnxEiesAzMj9,83507,CEZARINA,GO
fqyzHcZ94fM2,97547,SAO PAULO,SP
n1pLg9PoYps9,2130,SAO PAULO,SP
xL5v3PlSRtx1,19880,SAO PAULO,SP
91tfgBDuUZi3,37275,RIO DE JANEIRO,RJ
YjlV4ykD9we2,55157,JACAREI,SP
pKnTwQ2c1ccJ,54460,SANTO ANTONIO DE POSSE,SP
KLvQBI7kOkY4,59141,BRASILIA,DF
MBdQF65cWDvg,24471,TAUBATE,SP
wBcsngw8XGbo,89015,BAGE,RS
4VGFPlYSNni8,2208,GOIANIA,GO
2SkutoTU8Trr,74375,GUARULHOS,SP
YEk0p5m19TYw,18217,BETIM,MG
zxBZpd3IGHLL,74366,SAO BERNARDO DO CAMPO,SP
9pLNHmj2sK7A,89202,CAXIAS DO SUL,RS
rEHE8ngwRqJc,11471,OSASCO,SP
mhem8s34VDbM,28990,MACAE,RJ
kTiycWTs4uta,48370,RIO DE JANEIRO,RJ
hHHyoAHVE4T0,13877,LAURO DE FREITAS,BA
6LwiDhQphmOS,85890,JOAO PESSOA,PB
XSNVeRx0V24H,28053,SAO PAULO,SP
XLpNlQ2xmohH,35767,GOIANIA,GO
lIk97igAhR1T,87033,LONDRINA,PR
sVFU9UMbjg3H,5406,SANTOS,SP
jPglH4JbxcFX,46875,CAMPINAS,SP
njEuyGP3Heib,28026,PIRASSUNUNGA,SP
AoAgjqDvSYsQ,27925,SAO JOSE DOS CAMPOS,SP
ooOFUYd6LOiY,3941,SAO PAULO,SP
TT6ul03ulL2I,32183,BRAGANCA PAULISTA,SP
hSJuRmOv1Am8,64218,SAO PAULO,SP
h7TKt6NA7LhN,2186,PINHEIRAL,RJ
DxK0JOoY5MEm,70755,ALVORADA DO NORTE,GO
BzHaS0Tm5Xrf,56318,MONTENEGRO,RS
eUBLB2REYuRG,85864,PONTA GROSSA,PR
WFSTUylsxS00,3081,CAMPO BOM,RS
ZcnuPZ3HrBeb,4557,SAO GONCALO,RJ
vSvTnnF2IsON,4195,SANTOS,SP
8tACa5yszfZj,3064,VILA VELHA,ES
LVOpnpF1KuFL,2333,CASTRO,PR
8j7rUEeS7S7Y,96020,BRAGANCA PAULISTA,SP
OH3aWbsR2iav,94920,BRASILIA,DF
okw0Ei2KMUzI,20921,SAO PAULO,SP
MNYJ4xqkJcis,39873,RIO DE JANEIRO,RJ
NHudNU9MytVp,7914,SAO PAULO,SP
ETZI3DnSiNh2,4788,NOVA FRIBURGO,RJ
FsGdryGYWydl,75703,APARECIDA,SP
ptoyhxTCnJQh,3478,SAO JOSE DO RIO PRETO,SP
PG775uBiDb94,48730,PARACATU,MG
WF1DBwNnyOYs,71065,AMPARO,SP
nzRp1Frwrzbu,8526,VILA VELHA,ES
iUV3T0n8hT5c,3244,FRANCISCO MORATO,SP
3m5xhcSJMoHH,2855,GUARATUBA,PR
g75Y6daFomuk,13490,SAO PAULO,SP
202V3EnJdcNn,65220,PEDREIRA,SP
25R4JKTPD5RX,26261,PETROPOLIS,RJ
b4UWYAX3fkBq,75130,CASA NOVA,BA
gnOyUfK0cgNq,47520,SAO PAULO,SP
NSWWaRWNqBjB,68580,MARINGA,PR
Xri3JdCtmwlp,91350,PASSOS,MG
y4zOGo4hTwRP,4557,SAO GONCALO,RJ
hueAo4pXX4IR,50870,CIANORTE,PR
1BC9YduF1XeL,5328,PRESIDENTE PRUDENTE,SP
aeVUIan6PyHi,6409,COLINAS,MA
5XmdcZ2EEJYu,13322,BELO HORIZONTE,MG
TsYMnr2M2WCJ,66035,RIO DE JANEIRO,RJ
ylScogSgLiTN,62850,JOINVILLE,SC
EpA1y9wdLpaL,3251,MONTANHA,ES
XQetKI38lKWx,2363,SANTOS,SP
gR513BkdostZ,5117,JUIZ DE FORA,MG
iAvKnx3O0dky,38406,SAO LOURENCO,MG
BsJeDri3P6he,99615,RIO DE JANEIRO,RJ
ykq89YGVEogg,5542,PELOTAS,RS
Y6USUH6rlsAY,88025,SERRA,ES
QLxFC7u9hSeI,9635,CUIABA,MT
tvxLbrNUrNso,60520,SAO BERNARDO DO CAMPO,SP
lkP8JwN91Pm1,42701,CAPIVARI,SP
fnh3NWUfJ2bk,61625,CARUARU,PE
V2DfbySmzZEb,17206,SANTA CRUZ DA CONCEICAO,SP
7gOPY3QgBzlc,3446,CAMARAGIBE,PE
l9mJAeqNl3x6,66635,GUARULHOS,SP
iDcviNegeAXO,6394,CLAUDIO,MG
5kTDswNhzL2k,3164,CACADOR,SC
AtIp6XlZWmIM,2405,SAO PAULO,SP
RxWJmmZiM7im,46560,LOANDA,PR
0iaDYXxlhAGF,95115,VOLTA REDONDA,RJ
rYqnuK2xqt0x,36280,SAO PAULO,SP
hP4JEPz3Lib5,45534,JOACABA,SC
3OjvKHNV2mur,6401,PLANALTINA,GO
awDFcuoLUkKC,3436,ELDORADO,SP
3tzzG7cRm9Wj,13142,JARAGUA DO SUL,SC
8N322l8EZT8Q,4941,CAMPO GRANDE,MS
oEiPEcHVyMp6,31070,ITAPETININGA,SP
U8Je6Z01tzJu,50741,POCOS DE CALDAS,MG
eC2no5CijhbP,13503,DOMINGOS MARTINS,ES
n91jcouQPEn9,72302,BERNARDINO DE CAMPOS,SP
novHOdk9Vaf1,48630,SAO LUIS,MA
Efapj6WPWKXm,49910,SAO PAULO,SP
ROEcc0kk2xR4,74913,SAO PAULO,SP
IyiHSFoZANpf,69058,GUARATINGUETA,SP
gC8LHmStQHXC,26123,NOVO HAMBURGO,RS
TXsUlyEcq98L,44670,CAMPINAS,SP
AwMeNz4pp5hg,71065,AMPARO,SP
WaPawMonsRIh,60120,RIO DE JANEIRO,RJ
Tq2QENex5se8,63030,ASSUNCAO,PB
0GYFgrBid4fB,95945,TREZE TILIAS,SC
B9p4Y3SFs5ki,72630,SAO PAULO,SP
B9SEtNUd4eWh,69089,CURITIBANOS,SC
gIvqjra8orBi,13276,NOVA VENECIA,ES
OquyY4kVnNd8,7991,RIO DE JANEIRO,RJ
391DetPydiUF,4741,SAO PAULO,SP
Bib1E0bg14xZ,85670,MARINGA,PR
F4mLTvaz2IlE,13846,CAXIAS DO SUL,RS
WQEwtsbhD93s,3880,PORTO ALEGRE,RS
1RdXVQoxnoQI,96214,ITAPEMA,SC
utNENifJq9MA,7197,NITEROI,RJ
GyVY94Npzn39,11454,AMERICANA,SP
9X75crSCHUkD,15450,FRANCO DA ROCHA,SP
wZhfOGB3kAFH,3087,FRANCISCO MORATO,SP
Ophqmvgetslz,70770,SALVADOR,BA
auNegqhjXSIq,5690,CAMPINA VERDE,MG
YMJt0mrFRVrF,27523,SAO BERNARDO DO CAMPO,SP
PKfB8QiWjNuz,4023,SAO PAULO,SP
p4LUKRyPtXuC,98270,SAO PAULO,SP
iAzhdmkNoK64,93230,BRASILIA,DF
Cx3MCeaRSqbk,71670,TIMBO,SC
Et15nPfjhPBE,17780,CONTAGEM,MG
4Vayvv8QJgkw,28160,TAQUARANA,AL
7TDW4awrWZQu,68798,OSASCO,SP
Nnf9Q7n6BEVv,87260,RIO DE JANEIRO,RJ
jMF3ejP9rbJL,78530,CUIABA,MT
2ilRjY1xPjEx,45810,SAO PAULO,SP
A46zQlyB6lXK,21550,PRAIA GRANDE,SP
J27BGDlMQDNa,57607,TERESINA,PI
2SmXQUr4eeQK,20941,DIADEMA,SP
izCSAUjSwNFV,85820,NOVA IGUACU,RJ
XVyePVCInXsS,11081,RIO DE JANEIRO,RJ
iakFJ63u6ab1,95082,SAO PAULO,SP
cgkjBZj9WOTh,70756,RIO DE JANEIRO,RJ
wtIA49sg3T81,5581,RIO DE JANEIRO,RJ
juquZZwJ1zik,63595,MARACANAU,CE
PlaaD0a0D1Jf,58027,RIO DE JANEIRO,RJ
atLtFEOz9r0J,4635,PATO BRANCO,PR
k4zSabGh7twI,15056,SAO PAULO,SP
u8vQmrDgILSW,12285,BRASILIA,DF
alRK1aSUONo4,40220,NITEROI,RJ
Ykb8ZuMTCMsM,63165,GOIANIA,GO
SRHnTdJLYFXC,19015,SAO PAULO,SP
1km898a6EoSc,34007,SAO PAULO,SP
gC4D46QvRFBw,21765,RIO DE JANEIRO,RJ
fbSruYfcPu0q,68902,PORTO ALEGRE,RS
Jm0P52SP0NY6,3185,FLORIANOPOLIS,SC
57Im6ngwpM6P,2982,BUIQUE,PE
AqvRKcmgHk1N,2365,TERESINA,PI
m1esFGgYZ6n8,17730,BRAGANCA PAULISTA,SP
lw6aUjNnWd2l,14784,BELO HORIZONTE,MG
pWJzs6JERlV9,4963,UBERABA,MG
ZSkeSyLY182M,59160,PIRACICABA,SP
63kTJR7xkp0I,5642,JANUARIA,MG
ZCDrfq7wFwOj,36072,SAO PAULO,SP
Cvr6dMlxQV4s,9960,SIMOES FILHO,BA
PbiPZyG8tGnu,94463,BRASILIA,DF
CELwVt0bNubO,58433,GOIANIA,GO
QJ5NQuYGVOCX,60177,RIO BRANCO,AC
Rb2HOJnSKCBo,5436,MIGUEL PEREIRA,RJ
46azq3C14l7r,59054,CAMPOS DOS GOYTACAZES,RJ
SylIovhG1ns5,25922,BELO HORIZONTE,MG
en5cvjdSHuKZ,4843,FLORIANOPOLIS,SC
CyTA3eVR2pda,87525,SAO GONCALO,RJ
BC3PdWWZcIyW,66115,JUNDIAI,SP
ARofH5qyuKcQ,52070,SAO PAULO,SP
mecXwcN8ZqNE,3112,ARMACAO DOS BUZIOS,RJ
PTwkxzePM123,89219,GOIANIA,GO
bQwVanDzBwl7,9623,SAO PAULO,SP
oTMKpMkwunJr,77600,MAUA,SP
mbm8tHn2Xp86,56326,CIANORTE,PR
9vgNAsurcOpE,2847,JUIZ DE FORA,MG
z9pohJz4P0vA,13046,VILA BELA DA SANTISSIMA TRINDADE,MT
veKBTP71uLfz,88460,LINDOLFO COLLOR,RS
deT2hc6QRHrY,55590,PARATI,RJ
4aus099R7krA,26535,RIO DE JANEIRO,RJ
naiuta8BYQVI,32470,FLORIANOPOLIS,SC
sGhrN524Jc81,2316,NITEROI,RJ
Ds2OXYztIRth,45615,RIO DE JANEIRO,RJ
qrDZURTkCNH8,71009,SAO PAULO,SP
0xNRAYv1GADA,70238,CAMPINAS,SP
Xo6MZ5D5GBYK,7849,PLANALTINA,GO
RPwVgcA8Ppeh,36568,JARAGUA DO SUL,SC
aBrwMsUFWTkZ,55410,JUNDIAI,SP
wn7ewbJPHzyH,71741,CACHOEIRO DE ITAPEMIRIM,ES
HrQ6xUJAttgC,25725,GUARULHOS,SP
Oqs1z2uHxBOX,40800,SAO PAULO,SP
v7fFPbHVCPYA,36880,DIADEMA,SP
RduX1ZfxMwcP,2033,SAO PAULO,SP
N4MjJ12u0svx,6142,EMBU-GUACU,SP
7WZN1VoLXRRk,2525,BELO HORIZONTE,MG
eWGy7uVWwUva,21550,PRAIA GRANDE,SP
oV7N38UEpeqk,5756,SAO PAULO,SP
sV6x9EUp7JpO,77600,MAUA,SP
7YgfE75Gr7PA,1233,SAO JOAQUIM DA BARRA,SP
SLroioaNSlTW,72502,INDAIATUBA,SP
DgcJxMaIUX3l,80420,RANCHARIA,SP
bzx8SWQGLwvS,6321,GUARULHOS,SP
ieW0oSlDwKPF,2519,RIO DE JANEIRO,RJ
UrqNp2B3FIrg,77423,RIO CLARO,SP
LsBAqoskxIXt,50940,MATIAS BARBOSA,MG
d1yjrMMGPfOn,26321,SOROCABA,SP
XcJO3FRvRL5o,6872,VALINHOS,SP
UbyPjIWQWPfb,88845,RIO DE JANEIRO,RJ
Ux3gcaYgLsaN,3634,GUARUJA,SP
r2oqcSl6KP9h,88490,TAUBATE,SP
WBOqOsgdqvVj,11081,RIO DE JANEIRO,RJ
emb3nKRBuqi8,54250,BELO HORIZONTE,MG
BT1oZs8cmqMb,17900,SAO PAULO,SP
kk9TGVnr6nxK,71976,VITORIA,ES
p6lIemO5cyj9,5741,SAO PAULO,SP
DTUeFatkdORC,2842,NOVA FRIBURGO,RJ
1NmCkgWEknp7,79903,CAMPINAS,SP
xRhjs9Tawc8Y,54460,SANTO ANTONIO DE POSSE,SP
XFa5gFUwDiGk,3451,SALVADOR,BA
lMsIsjqzaeIn,87470,SENADOR CANEDO,GO
zw0faWrW48pC,1129,SAO PAULO,SP
8dwaPlN4EKiR,93218,SAO PAULO,SP
rnoJPAOYNOGP,91180,RIO DE JANEIRO,RJ
sbcZJZOjDBpQ,79700,ARRAIAL DO CABO,RJ
uWNyi0oNcKLS,58305,SANTOS,SP
hVFUpGh4pQZC,26980,RIO DE JANEIRO,RJ
lvXHbDurA2Zj,85877,SANTA GERTRUDES,SP
3tEttvIK9VEw,14800,UNAI,MG
UoEUF6yUvcS1,3561,SAO PAULO,SP
iosgjb8XW5pe,31742,CONTAGEM,MG
PQlQN9Aa1o8W,40421,RIO DE JANEIRO,RJ
5znPSpYmenwm,96095,ITAPETIM,PE
vkLZq63yqqLM,72875,SANTOS,SP
VwLQjnv6sOgt,78280,JABOTICABAL,SP
BDcXsA02eGNJ,81230,BRASILIA,DF
LZ9pwReRMkLX,65606,SAO LUIS,MA
8MsIc2OW8j6b,36390,UBERLANDIA,MG
hONMbzQsa7qQ,33120,RIBEIRAO PRETO,SP
HgDF2zTYJxj6,5423,TARUMIRIM,MG
BI8a4Ue0PT33,86940,OSASCO,SP
nXWDzEe8KMPz,26535,RIO DE JANEIRO,RJ
6BeU1EugUQRN,79100,OURINHOS,SP
dYbb42xmJuOA,55012,DUQUE DE CAXIAS,RJ
AFHiruDJEgdI,56580,RIBEIRAO PRETO,SP
rZytaN3HP8KC,3821,BELO HORIZONTE,MG
regAFhcjoyMW,68505,MORRINHOS,GO
cwNFRT6FeHfs,29212,SAO PAULO,SP
ZofhjZiY80ie,4308,RIO DE JANEIRO,RJ
PRzNIZrBHxl8,13855,SANTA BARBARA D'OESTE,SP
OvrOVmuqhzmu,55012,DUQUE DE CAXIAS,RJ
evGKuUHGnZdE,89590,ROLANDIA,PR
r0AINVUrO8zP,87055,SAO PAULO,SP
LVaK89CBs0o9,5348,RIO DE JANEIRO,RJ
vioEe1HpGFaT,36913,COROMANDEL,MG
rB0roXy6blw3,38055,CRUZEIRO,SP
FuBekp1HuJm8,2121,SAO PAULO,SP
shXXJ5lmhv7k,21520,CURITIBA,PR
GoSihooEXKf9,64803,PORTO ALEGRE,RS
zURONsHNP9uD,96222,SAO PAULO,SP
faMZ06v6W9EK,18075,SANTO ANDRE,SP
E9a3mSBLmhBc,88050,CARUARU,PE
gSuDnXxVu3Gn,59106,ARACATUBA,SP
D1FjtcAJoOPY,35503,BAGE,RS
lWQaLqakObWH,64290,SAO PAULO,SP
cFSX2Ub9s5YS,71635,RECIFE,PE
WFQJbjrDfr7O,82115,CAMPO MOURAO,PR
sDbgikdqwl0J,20531,FRANCA,SP
Pz4iBuQwcmlg,95555,CAMPESTRE,MG
jMC0pd8uVMKe,83203,PORTO ALEGRE,RS
Wcw2IKk9eeMV,13236,TRINDADE,GO
txYBTZleryf1,7991,RIO DE JANEIRO,RJ
CtHJxls0SGbH,54352,LUCELIA,SP
9emUh8HiJgWq,74470,FERRAZ DE VASCONCELOS,SP
tBQfKkrQlsc6,3553,NITEROI,RJ
wdamOy9OOebE,74030,SAO VICENTE,SP
pRxOtI0W0p0H,35501,SAO PAULO,SP
fGCmnmN4vf5t,19470,SAO PAULO,SP
Q0dqniivffJ8,86860,SAO VICENTE,SP
LSeUZiyAzHkz,57920,BRASILIA,DF
fRnVazEEBdIH,9750,CORIBE,BA
O1CviV5QGXBK,32371,SAO PAULO,SP
0bg5sqyhmENv,39804,BALNEARIO BARRA DO SUL,SC
Y4HECU4iGTh1,5120,FLORIANOPOLIS,SC
PcKFk2QyQXig,96255,BELO HORIZONTE,MG
jxU97ht67gAY,98640,JUAZEIRO DO NORTE,CE
Fvzx4CG7w9yi,73402,OUROESTE,SP
VRDuI38FFvuY,3715,SAO PAULO,SP
Wlcoyk7BDrk5,56360,CAMPOS DO JORDAO,SP
7STZIvWQJKrt,45455,PRAIA GRANDE,SP
6R59tD5t3VWD,40718,BRASILIA,DF
FLzQFxObWqqO,3732,JECEABA,MG
JGn15y96SD9J,4734,RIO DE JANEIRO,RJ
QZQJJLdDsRw9,24310,CAMPO MOURAO,PR
9EMGo30nO7Tw,18087,CAMPINAS,SP
QoavIzOf36sG,38900,LAURO DE FREITAS,BA
omLgrdofN0zf,74483,SAO PAULO,SP
KeCaLZiNKw3C,29143,BELO HORIZONTE,MG
n7DLlc17Iph4,37060,MOGI DAS CRUZES,SP
lC09Fief12h9,59700,SAO BERNARDO DO CAMPO,SP
hP8KQ9DloOzo,74843,PORTO ALEGRE,RS
1PJNA8KhgTmb,7243,SAO FRANCISCO DO SUL,SC
nYhOTWocl8az,14808,MACAE,RJ
LmZpeZXxQs6Q,1410,OSVALDO CRUZ,SP
Nsp9XddbxYgg,11082,RIO DE JANEIRO,RJ
V1PIIxQhmb1b,32010,SAO GONCALO,RJ
Emn24eVxrszS,11432,RIO DE JANEIRO,RJ
88VNpJrKt0Ce,39550,PORTO ALEGRE,RS
necFf2OQWqJ6,68553,AMERICO DE CAMPOS,SP
c0tKhnPWMpxj,25807,SAO PAULO,SP
PqNXcxPMXOfa,48850,BELO HORIZONTE,MG
b8z36ewNuvvC,84450,VARGEM ALTA,ES
75fWPLjYyHmW,31980,SAO BERNARDO DO CAMPO,SP
INODl9HdwqN1,91778,PAULINIA,SP
l9tOeCdduS7n,27123,PETROPOLIS,RJ
jNkyKVHahbzb,74723,CAUCAIA,CE
mCdfOBA10bVM,51350,RIO DE JANEIRO,RJ
WhdPKvFQDVcX,89520,ARTUR NOGUEIRA,SP
CLPqoDkfU6Kh,4264,TAUBATE,SP
QMIp5DWr8Pjl,29845,MARICA,RJ
SYV7dAzR9LoZ,2431,DOIS IRMAOS DO BURITI,MS
omm6IQulir6H,47100,PORTO ALEGRE,RS
hong3ifAlw2r,87390,SAO JOSE DOS PINHAIS,PR
OqzgeYhNb99V,6018,SAO PAULO,SP
WmN5Afa9bcLj,64217,SAO PAULO,SP
CB7XvK7S0syq,71635,RECIFE,PE
io8F2hDa4DZv,15870,PORTO ALEGRE,RS
24ykiwg4kACr,29048,SAO PAULO,SP
eZkIADVVzt29,13872,SANTO ANGELO,RS
GgCjw0CWd0mZ,97030,JOAO PESSOA,PB
ACDL95gTYG37,36050,PONTE NOVA,MG
fvSIi4YLtH1Y,6409,COLINAS,MA
sSRtUO3ghT8O,35767,GOIANIA,GO
Y9g1IV4CA3na,75980,VINHEDO,SP
neyqpMPvScPu,8745,SAO PAULO,SP
y2GKPgM7pFYE,3471,BALNEARIO CAMBORIU,SC
wVZG6LllTFAM,74460,NITEROI,RJ
yMA8z0Q06oaY,3504,TOLEDO,PR
xhdBZdPZJoWb,25806,NOVO HAMBURGO,RS
IRMll2LO4sq5,29198,FRANCISCO MORATO,SP
hX4sGvjJDPQw,42701,CAPIVARI,SP
yCRyPJ9G62gH,3715,SAO PAULO,SP
JjFe3oB8Atjk,99795,SAO PAULO,SP
MVJEFh6Kndvm,3259,SAO PAULO,SP
BVTlpNyCqG6H,11082,RIO DE JANEIRO,RJ
sMCJSsdYbyiM,5741,SAO PAULO,SP
YxYjXF1wA7R5,5612,SAO PAULO,SP
ixRYUmZdeWfK,74937,OURO FINO,MG
8mzzLTuHXLUG,91210,APARECIDA DE GOIANIA,GO
JfWkC8Ifm6WZ,48860,CARMO DO RIO CLARO,MG
5grjOq9NljFP,97572,CATALAO,GO
0vxio40BIHxi,64806,PRAIA GRANDE,SP
